1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,Id,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
1801,0,0,1,0,4,4,1247,0,0,6,1,0,4,254,1,2,2,5,0,4,3,3,14,2,1,2,6,484,2,5,0,5,1,1959.0,1801,0,1,4,2,504,1,3,3,0,15602,4,100.0,0,0,20,3,0.0,3,0,3,6,54,8,7,2,0,1,1,4,8,161,1,6,1501,0,0,1959,1997,2010
1656,0,0,4,2,4,4,0,0,6,6,0,0,4,1656,1,1,2,5,0,4,3,9,10,0,1,2,6,506,2,5,3,5,5,1973.0,1656,0,1,4,2,1337,2,3,3,0,9246,4,87.0,0,0,90,3,564.0,1,0,11,14,211,5,5,2,0,1,1,4,8,0,1,8,1656,0,0,1973,1973,2008
961,756,0,3,0,1,4,216,0,0,6,1,0,4,540,1,2,2,5,272,4,3,13,15,1,0,1,6,642,3,5,3,5,5,1998.0,1717,0,1,2,5,4,1,2,3,0,9550,0,60.0,0,0,70,3,0.0,3,0,2,6,35,5,7,2,0,1,1,0,8,0,1,7,756,0,0,1915,1970,2006
1422,1177,0,4,0,4,4,0,0,6,6,0,0,2,1393,1,2,2,5,0,4,2,12,13,1,2,2,6,779,3,5,0,5,3,1999.0,2599,1,1,0,5,1314,1,2,3,0,14774,0,108.0,0,0,60,3,165.0,1,0,5,15,30,5,9,2,0,1,1,4,8,0,1,10,1393,0,668,1999,1999,2010
888,756,0,3,0,4,4,386,0,3,6,0,0,4,342,1,0,2,5,0,4,3,8,8,2,1,1,6,312,1,5,3,5,1,1942.0,1644,1,1,0,5,468,1,2,3,0,9480,4,79.0,3,0,70,3,224.0,4,0,6,12,0,7,5,2,0,1,1,4,8,0,1,7,728,0,168,1942,1995,2007
1136,1332,0,4,0,4,0,970,0,2,6,1,0,0,166,1,2,2,5,0,4,2,12,13,1,2,2,6,872,3,5,0,5,3,2004.0,2468,1,1,0,5,322,1,2,3,0,12099,4,99.0,0,0,60,3,388.0,1,0,6,16,154,5,8,2,0,1,1,4,8,0,1,10,1136,0,184,2004,2004,2007
796,566,320,1,0,4,4,732,0,2,6,1,0,2,64,1,2,2,5,0,4,3,12,13,0,5,1,6,480,2,5,3,5,1,1993.0,1362,1,1,0,0,6,1,3,3,0,14115,4,85.0,0,0,50,3,0.0,3,700,10,11,30,5,5,2,0,1,1,4,8,0,1,5,796,0,40,1993,1995,2009
1484,0,0,2,0,4,0,428,0,2,6,0,0,2,1048,1,2,2,5,0,4,2,12,13,1,2,2,6,472,2,5,2,5,1,2006.0,1484,0,1,0,2,1240,1,0,1,0,9037,4,64.0,0,0,20,3,32.0,1,0,12,23,33,5,8,2,0,1,3,4,8,0,1,6,1476,0,120,2006,2006,2007
1200,0,0,1,0,4,2,661,0,2,6,1,0,4,203,1,1,2,5,0,4,3,8,8,0,1,1,6,884,2,5,3,5,5,1977.0,1200,1,1,2,2,1094,1,2,3,0,9230,0,71.0,3,0,20,3,166.0,1,0,10,12,64,8,5,2,0,1,3,4,8,0,1,6,864,0,0,1965,1998,2006
1350,0,0,3,0,4,4,0,0,6,6,0,0,2,1064,1,2,2,5,0,4,3,6,6,1,1,2,6,478,2,5,2,5,1,1974.0,1350,0,1,4,2,716,1,3,3,0,10140,4,78.0,3,0,20,3,174.0,1,0,8,14,0,5,6,2,0,1,3,4,8,0,1,7,1064,0,0,1974,1974,2009
1152,0,0,2,2,2,3,0,0,4,4,0,0,3,0,0,2,2,2,0,4,3,0,10,0,2,2,6,0,0,3,1,3,6,1980.0,1152,0,1,4,2,40,2,1,3,0,6040,4,65.0,3,0,90,3,0.0,3,0,6,7,0,5,4,0,0,1,1,1,8,0,1,6,0,0,0,1955,1955,2008
1680,0,0,3,0,4,4,144,1127,3,2,1,0,0,379,1,6,2,5,0,4,2,12,13,1,2,2,0,583,2,5,0,5,1,1998.0,1680,0,1,0,2,543,1,2,3,0,10140,4,78.0,3,0,20,3,0.0,3,0,6,14,73,5,7,2,0,1,3,4,8,0,1,7,1650,0,78,1998,1999,2009
889,551,0,3,0,4,4,0,0,6,6,0,0,4,540,0,2,2,0,77,4,3,13,14,0,0,1,6,352,1,5,3,1,1,1940.0,1440,0,1,2,0,243,1,3,3,0,5000,0,63.0,3,0,50,4,0.0,3,0,4,17,0,4,5,2,0,1,1,4,8,0,1,6,540,0,0,1900,1950,2006
1214,0,0,3,0,4,4,695,0,1,6,0,0,4,519,1,2,2,5,0,4,3,8,8,1,1,2,6,318,1,5,2,5,1,1967.0,1214,0,1,4,2,137,1,3,3,0,10355,0,69.0,0,0,20,3,196.0,1,0,7,12,111,5,5,2,0,1,1,4,8,0,1,5,1214,0,0,1967,1967,2007
725,754,0,3,0,4,4,533,0,2,6,0,0,4,192,1,5,2,5,0,4,2,6,10,0,1,2,6,475,2,5,2,5,1,1976.0,1479,1,1,0,5,715,1,2,3,0,13517,1,69.0,0,0,60,3,289.0,1,0,3,19,44,8,6,2,0,1,1,4,8,0,1,6,725,0,0,1976,2005,2010
901,900,0,3,0,4,4,0,0,6,6,0,0,2,893,1,2,2,5,0,4,2,12,13,1,2,2,6,800,3,5,0,5,1,2005.0,1801,1,1,0,5,738,1,2,1,0,10463,1,72.0,0,0,60,3,0.0,3,0,6,8,116,5,8,2,0,1,1,4,8,0,1,8,893,0,0,2005,2005,2006
753,741,0,3,0,4,4,547,0,1,6,0,0,4,224,1,2,2,5,0,4,3,13,14,2,1,1,6,213,1,5,3,5,1,1942.0,1494,0,1,1,5,1302,1,2,0,0,7500,4,69.0,0,0,70,3,0.0,3,0,11,6,0,7,6,1,0,1,1,4,8,224,1,7,771,0,0,1942,1950,2009
1532,797,0,4,0,4,4,1085,0,2,6,1,0,2,390,1,2,2,5,0,4,3,6,6,1,2,2,6,514,2,5,3,5,1,1990.0,2329,1,1,0,5,1044,1,2,3,0,11839,4,86.0,3,0,60,3,99.0,1,0,5,20,121,5,7,2,0,1,3,4,8,0,1,10,1475,0,192,1990,1990,2008
1588,0,0,3,0,1,0,0,0,6,6,0,0,2,1588,1,2,2,5,0,4,2,12,13,1,2,2,6,825,3,5,2,5,1,2006.0,1588,0,1,0,2,1331,1,2,3,0,10000,4,85.0,3,0,20,3,410.0,4,0,12,21,45,5,8,2,0,1,3,4,8,0,1,7,1588,0,144,2006,2006,2007
1194,0,0,3,0,4,2,655,0,0,6,0,1,4,0,1,2,2,5,192,4,3,3,3,1,1,1,6,539,2,5,0,5,3,1954.0,1194,0,1,0,2,1104,1,3,3,0,8910,0,79.0,3,0,20,3,0.0,3,0,7,12,0,6,6,2,0,1,3,4,8,0,1,6,655,0,0,1959,1959,2006
1494,0,0,3,0,4,1,1200,0,2,6,1,0,2,279,1,2,2,5,0,2,3,12,13,0,2,2,6,576,2,5,2,5,1,1997.0,1494,0,1,0,2,753,1,2,3,0,9236,4,79.0,0,0,20,3,0.0,3,0,7,5,27,5,6,2,0,1,1,4,8,0,1,6,1479,0,168,1997,1997,2006
2053,1185,0,4,0,4,0,816,0,2,6,1,0,2,1217,1,2,2,5,0,4,2,12,13,1,2,2,6,666,3,5,0,5,1,1996.0,3238,1,1,0,0,1354,1,2,3,0,14720,1,56.0,0,0,50,3,579.0,1,0,3,15,86,5,8,2,0,1,3,4,8,0,1,9,2033,0,283,1995,1996,2010
914,0,0,2,0,4,0,298,0,2,6,0,0,2,572,1,2,2,5,0,4,2,12,13,0,2,1,6,576,2,5,3,5,5,1998.0,914,0,1,0,6,377,1,3,3,0,8846,1,57.0,0,0,85,3,0.0,3,0,7,5,0,5,5,2,0,1,1,4,8,0,1,5,870,0,0,1996,1996,2006
832,809,0,3,0,1,4,16,0,3,6,0,1,4,712,1,2,2,5,234,4,3,13,14,1,0,1,6,546,2,5,3,1,5,1925.0,1641,1,1,0,5,315,1,0,3,0,9600,4,60.0,3,0,70,4,0.0,3,0,8,17,0,7,7,2,0,1,1,4,8,0,1,6,728,0,0,1925,1990,2006
1128,445,0,3,0,4,4,0,0,6,6,0,0,4,1078,1,2,2,5,0,4,3,8,8,1,2,2,6,360,2,5,3,5,5,1930.0,1573,0,1,4,0,443,1,3,3,0,6240,4,52.0,3,0,50,4,0.0,3,0,6,3,0,7,5,1,0,1,1,4,8,0,1,8,1078,0,0,1930,1992,2008
1472,0,0,3,0,4,0,1036,0,2,6,1,0,2,336,1,2,2,5,0,4,3,9,10,2,1,2,6,588,2,5,3,5,1,1980.0,1472,0,1,4,7,320,1,3,3,0,14115,4,69.0,3,0,80,3,225.0,1,0,6,14,48,5,7,2,0,1,1,4,8,0,1,6,1372,0,233,1980,1980,2009
983,767,0,4,0,4,2,660,0,0,6,1,0,2,323,1,2,2,5,156,4,3,12,13,0,1,2,4,423,1,5,3,5,1,1989.0,1750,0,1,0,0,768,1,3,3,0,12508,4,75.0,0,0,50,3,0.0,3,1300,7,11,0,7,6,2,0,1,1,4,8,0,1,7,983,0,245,1940,1985,2008
866,902,0,3,0,4,0,20,0,2,6,0,0,2,846,1,2,2,5,0,4,2,12,13,0,2,2,6,578,2,5,2,5,1,2007.0,1768,1,1,0,5,757,1,2,3,0,10769,4,68.0,0,0,60,3,0.0,3,0,4,5,105,5,8,2,0,1,1,4,8,0,1,7,866,0,144,2007,2007,2009
1196,0,0,2,0,4,4,616,0,3,6,1,0,2,580,1,2,2,0,0,4,3,13,14,1,1,1,6,297,1,5,2,5,1,1956.0,1196,0,1,2,2,425,1,3,3,0,9000,4,72.0,3,0,20,3,74.0,1,0,5,12,44,5,6,2,0,1,1,4,8,0,1,6,1196,0,0,1956,1956,2008
1126,0,0,2,0,2,3,0,0,4,4,0,0,3,0,1,1,2,5,0,4,3,12,13,0,1,2,6,520,2,5,0,5,5,2002.0,1126,0,1,0,2,554,1,2,3,0,8777,4,67.0,3,0,20,3,0.0,3,0,5,7,96,5,4,0,0,1,1,4,8,0,1,5,0,0,0,1949,2003,2009
845,0,0,3,0,2,3,0,0,4,4,0,0,3,0,0,2,2,5,0,2,3,13,14,0,3,1,6,290,1,5,3,5,5,1957.0,845,0,1,0,2,1036,1,3,3,0,11500,1,69.0,0,0,20,3,0.0,3,0,1,7,0,3,4,0,0,1,1,4,8,0,1,5,0,0,186,1957,1957,2009
1168,800,0,4,0,4,0,562,193,0,3,0,1,4,29,1,2,2,5,0,4,3,6,6,1,1,2,3,530,2,5,2,5,1,1969.0,1968,1,1,0,5,954,1,3,3,1,11075,4,69.0,0,0,60,3,232.0,1,400,9,11,189,4,5,2,0,1,1,4,8,0,1,7,784,0,305,1969,1969,2008
949,272,0,4,0,4,4,392,0,1,6,1,0,4,392,1,2,2,5,236,2,3,0,0,0,0,1,6,392,1,5,3,5,1,1965.0,1221,0,1,2,0,1186,1,3,3,0,9738,4,60.0,3,0,50,3,0.0,3,0,3,7,0,7,5,2,0,1,1,4,8,0,1,7,784,0,0,1924,1950,2006
684,684,0,3,0,4,4,0,0,6,6,0,0,4,684,0,2,2,0,0,4,3,12,13,0,1,1,6,216,1,1,3,5,5,1930.0,1368,0,1,0,5,597,1,3,3,0,3600,4,60.0,3,0,70,4,0.0,3,0,10,17,158,7,6,0,0,1,1,4,8,0,1,7,684,0,0,1910,1993,2006
483,504,0,2,3,4,4,321,0,5,6,0,0,4,162,1,2,2,5,0,4,3,6,6,0,1,1,6,280,1,5,3,5,5,1987.0,987,1,1,4,5,228,1,3,3,0,1869,4,21.0,3,0,160,4,127.0,1,0,9,2,0,6,6,2,0,1,1,4,8,0,1,5,483,0,0,1970,1970,2008
1442,0,0,3,0,4,2,738,0,2,6,1,0,2,172,1,1,2,5,0,4,2,6,6,1,2,2,6,719,2,5,0,5,1,1990.0,1442,0,1,2,2,1107,1,2,3,0,10357,0,114.0,0,0,20,3,0.0,3,0,5,20,244,5,7,2,0,1,3,4,8,0,1,6,910,0,0,1990,1991,2007
1220,0,0,2,0,0,4,836,0,3,6,0,0,1,0,1,2,2,1,0,4,3,13,14,0,1,1,6,396,2,5,3,5,5,1951.0,1220,0,1,4,2,772,1,3,3,0,8877,4,67.0,3,0,20,3,0.0,3,0,4,7,0,5,4,2,0,1,1,4,0,0,1,6,836,0,0,1951,1951,2006
1500,0,0,3,0,4,0,20,0,2,6,0,0,2,1480,1,2,2,5,0,4,2,12,13,0,2,2,6,570,2,5,2,5,1,2004.0,1500,0,1,0,2,934,1,2,3,0,8487,2,63.0,3,0,20,3,210.0,1,0,8,5,36,5,7,2,0,1,1,4,8,0,1,6,1500,0,192,2004,2004,2009
1310,1140,0,3,0,4,2,781,0,2,6,1,0,2,503,1,2,2,5,0,4,2,12,13,1,2,2,6,1069,3,5,0,5,1,1998.0,2450,1,1,0,5,1418,1,2,3,0,16545,4,69.0,0,0,60,3,731.0,1,0,5,15,126,5,8,2,0,1,1,4,8,0,1,7,1284,0,0,1998,1998,2009
2207,0,0,3,0,4,1,912,0,2,6,1,0,2,1035,1,3,2,5,0,4,3,9,10,1,1,2,2,576,2,5,2,5,1,1970.0,2207,0,1,4,2,67,1,3,3,0,19900,4,69.0,3,0,20,3,287.0,1,0,7,12,0,5,7,2,0,1,1,4,8,0,1,7,1947,0,301,1970,1989,2010
1208,0,0,2,0,4,0,686,0,2,6,1,0,2,501,1,2,2,5,0,4,2,12,13,0,2,2,6,632,2,5,2,5,1,2006.0,1208,0,1,0,2,1000,1,2,3,0,6762,4,64.0,3,0,20,3,24.0,4,0,2,5,61,5,7,2,0,1,1,4,8,0,1,6,1187,0,105,2006,2006,2010
1050,745,0,4,0,4,4,0,0,6,6,0,0,4,1050,0,2,2,1,0,4,3,8,8,0,0,2,6,352,1,5,3,1,1,1954.0,1795,0,1,0,0,580,1,3,3,0,12150,4,81.0,3,0,50,4,335.0,1,0,11,17,0,5,5,2,0,1,1,4,8,0,1,7,1050,0,0,1954,1954,2008
1440,0,0,4,2,4,1,1440,0,2,6,2,0,2,0,1,2,2,5,0,4,3,8,8,0,2,2,6,0,0,3,1,3,6,1980.0,1440,0,1,4,2,943,2,3,3,0,7711,4,42.0,0,0,90,3,0.0,3,0,8,7,0,3,4,0,0,1,1,0,7,0,1,8,1440,0,321,1977,1977,2007
1212,0,0,3,0,4,2,36,0,2,6,0,0,2,1176,1,2,2,5,0,4,3,12,13,0,2,2,6,460,2,5,2,5,1,2009.0,1212,0,1,0,2,212,1,2,3,0,10420,0,83.0,3,0,20,3,0.0,3,0,3,7,22,5,6,2,0,1,1,4,8,0,1,6,1212,0,100,2009,2009,2010
572,539,0,2,0,4,4,0,0,6,6,0,0,4,572,1,2,2,5,176,4,3,13,14,1,2,1,6,288,1,5,3,5,5,1982.0,1111,0,1,4,0,1149,1,3,3,0,5700,4,69.0,3,0,50,4,0.0,3,0,8,17,0,7,7,2,0,1,1,4,8,0,1,5,572,0,0,1926,1950,2008
1175,1540,0,4,0,1,4,575,80,2,0,0,1,4,487,1,2,2,5,0,2,0,12,13,2,1,3,6,831,2,5,0,5,3,1994.0,2715,1,1,0,5,746,1,2,3,0,8963,4,69.0,0,0,60,3,289.0,1,0,7,14,204,9,8,2,0,1,3,4,8,0,1,11,1142,0,0,1976,1996,2008
880,844,0,3,0,4,0,0,0,6,6,0,0,2,880,1,2,2,5,0,4,3,12,13,0,2,2,6,527,2,5,0,5,1,1998.0,1724,1,1,0,5,537,1,2,3,0,8924,1,57.0,0,0,60,3,0.0,3,0,7,5,155,5,7,2,0,1,1,4,8,0,1,8,880,0,120,1998,1999,2008
1328,0,0,3,0,4,4,569,81,0,5,1,0,4,678,1,1,2,5,0,4,3,6,6,2,1,1,6,528,2,5,3,5,1,1963.0,1328,1,1,4,2,1287,1,3,3,0,9790,4,69.0,3,0,20,3,451.0,1,0,6,14,26,5,6,2,0,1,3,4,8,0,1,6,1328,0,0,1963,1963,2010
1052,0,0,3,0,4,0,1016,0,1,6,1,0,4,36,1,1,2,5,0,4,3,6,6,0,1,1,6,288,1,5,2,5,1,1968.0,1052,1,1,2,2,1296,1,3,3,0,8400,4,70.0,3,0,20,3,168.0,1,0,11,12,0,5,5,2,0,1,3,4,8,0,1,5,1052,0,356,1968,1968,2006
1301,1116,0,4,0,4,4,0,0,6,6,0,0,2,1288,1,2,2,5,0,4,2,6,6,1,1,2,6,462,2,5,3,5,1,1991.0,2417,1,1,0,5,86,1,2,3,0,16059,0,121.0,3,0,60,3,284.0,1,0,4,15,82,5,8,2,0,1,3,4,8,0,1,9,1288,0,127,1991,1992,2006
948,0,0,3,0,4,4,732,0,5,6,1,0,4,216,1,2,2,5,0,4,3,13,14,1,1,1,6,280,1,5,3,5,5,1956.0,948,0,1,0,2,1315,1,3,3,0,8190,4,60.0,3,0,20,3,0.0,3,0,10,7,36,6,4,2,0,1,3,4,8,0,1,5,948,0,0,1954,1954,2007
1136,883,0,3,0,4,4,0,0,6,6,0,0,2,728,0,6,1,5,0,2,3,6,6,0,0,1,6,532,2,5,3,5,5,1997.0,2019,0,1,4,5,975,1,2,3,0,11414,0,60.0,0,0,70,3,0.0,3,0,10,3,135,8,7,2,0,1,1,4,8,0,1,8,728,0,509,1910,1993,2009
869,0,0,2,0,4,4,0,0,6,6,0,0,2,440,1,2,2,0,0,4,3,13,14,0,2,1,6,0,0,3,1,3,6,1980.0,869,0,1,4,2,977,1,1,0,0,5900,4,51.0,0,0,30,3,0.0,3,0,8,3,0,7,4,2,0,1,1,4,8,0,1,4,440,0,0,1923,1958,2006
1554,0,0,2,3,1,2,24,0,2,6,0,0,2,1530,1,2,2,5,0,4,2,12,13,1,2,2,6,627,2,5,2,5,1,2006.0,1554,0,1,0,2,632,1,2,3,0,4590,4,34.0,3,0,120,3,108.0,4,0,8,16,73,5,8,2,0,1,1,4,8,0,1,6,1554,0,156,2006,2006,2007
1092,1020,0,4,0,4,2,500,276,0,3,0,0,1,176,1,2,2,5,0,4,3,6,6,2,1,2,6,576,2,5,3,5,1,1969.0,2112,1,1,4,5,1316,1,3,3,0,11075,4,85.0,3,0,60,3,0.0,3,0,6,12,0,5,6,2,0,1,1,4,8,0,1,9,952,0,280,1969,1969,2008
1416,0,0,3,0,4,4,0,0,6,6,0,0,4,816,1,2,2,5,112,2,3,13,14,0,0,2,6,576,2,5,3,5,1,2007.0,1416,0,1,0,2,1384,1,2,3,0,25339,4,69.0,3,0,30,3,0.0,3,0,8,19,0,7,5,0,0,1,1,4,8,0,1,7,816,0,0,1918,2007,2007
864,729,0,3,0,4,4,759,0,2,6,1,0,4,80,1,2,2,5,0,4,3,12,13,1,2,2,6,398,2,5,0,5,1,2004.0,1593,1,1,0,5,1402,1,3,3,0,7415,4,62.0,0,0,60,3,0.0,3,0,4,8,75,5,6,2,0,1,1,4,8,0,1,8,839,0,100,2004,2004,2008
1381,0,0,3,0,4,4,982,0,0,6,1,0,4,179,1,2,2,5,0,4,3,9,10,1,1,1,6,676,2,5,2,5,1,1972.0,1381,1,1,4,2,950,1,2,3,0,9360,4,78.0,3,0,20,3,0.0,3,0,3,14,0,7,6,2,0,1,3,4,8,0,1,5,1161,0,0,1972,2006,2010
1632,0,0,3,0,4,4,620,620,5,3,1,0,4,0,1,1,2,5,0,4,3,13,14,1,1,2,2,338,1,5,2,5,1,1958.0,1632,0,1,2,2,274,1,3,3,0,9600,4,80.0,3,0,20,3,183.0,0,0,4,12,0,6,6,2,0,1,3,4,8,0,1,6,1240,0,289,1958,1988,2009
954,0,0,2,0,0,4,0,0,6,6,0,0,1,920,1,2,2,5,0,2,3,8,8,1,2,1,6,240,1,5,3,1,2,1938.0,954,0,1,0,2,1035,1,1,0,0,6305,4,50.0,3,0,30,3,0.0,3,0,6,6,0,7,5,2,0,1,1,4,8,0,1,5,920,0,0,1938,1950,2007
495,1427,0,4,0,2,3,0,0,4,4,0,0,3,0,1,2,2,5,177,4,2,6,6,1,3,3,6,672,2,5,2,5,3,2003.0,1922,0,1,0,6,363,1,2,3,0,7301,0,64.0,3,0,85,3,500.0,1,0,7,7,0,5,7,2,0,1,1,4,3,0,1,7,0,0,0,2003,2003,2009
980,0,0,3,0,4,4,560,0,1,6,0,0,4,420,1,2,2,5,0,4,3,9,10,0,1,1,6,484,2,5,3,5,5,1986.0,980,0,1,4,2,623,1,3,3,0,7064,4,71.0,3,0,20,3,153.0,1,0,7,19,0,6,5,2,0,1,1,4,8,0,1,6,980,0,192,1977,1977,2009
920,866,0,3,0,4,2,486,0,2,6,1,0,2,434,1,2,2,5,0,4,2,12,13,1,2,2,6,608,2,5,2,5,1,2001.0,1786,1,1,0,5,3,1,2,3,0,11250,4,68.0,0,0,60,3,162.0,1,0,9,5,42,5,7,2,0,1,1,4,8,0,1,6,920,0,0,2001,2002,2008
1694,0,0,3,0,4,0,1369,0,2,6,1,0,0,317,1,2,2,5,0,4,2,12,13,1,2,2,6,636,2,5,2,5,1,2004.0,1694,0,1,0,2,7,1,2,3,0,10084,4,75.0,3,0,20,3,186.0,4,0,8,21,57,5,8,2,0,1,1,4,8,0,1,7,1686,0,255,2004,2005,2007
972,0,0,2,0,4,4,680,0,0,6,1,0,4,292,1,2,2,5,0,2,3,12,13,1,1,1,6,240,1,5,3,5,5,1948.0,972,0,1,0,2,312,1,3,3,0,8000,4,50.0,3,0,20,3,0.0,3,0,5,12,0,6,6,2,0,1,1,4,8,0,1,5,972,0,0,1948,2002,2009
1437,0,0,3,0,4,4,988,0,5,6,1,0,4,200,1,2,2,5,0,4,3,5,14,1,1,1,3,576,2,5,3,5,5,1999.0,1437,1,1,2,2,669,1,3,0,1,14175,0,69.0,3,0,20,3,0.0,3,0,11,19,0,6,5,2,0,1,1,4,8,0,1,6,1188,0,304,1956,1987,2006
1055,1208,0,3,0,4,4,0,0,6,6,0,0,2,1055,1,2,2,5,0,4,2,12,13,1,2,2,6,905,2,5,0,5,3,2001.0,2263,1,1,0,5,1038,1,2,3,0,9240,4,69.0,3,0,60,3,396.0,1,0,9,5,45,5,8,2,0,1,1,4,8,189,1,7,1055,0,0,2001,2002,2008
1040,685,0,3,0,4,4,315,110,2,5,0,0,4,114,1,2,2,5,216,4,3,6,6,1,1,2,6,550,2,5,2,5,1,1979.0,1725,1,1,4,7,1440,1,3,3,0,11584,4,80.0,3,0,60,3,96.0,1,0,11,14,88,6,7,2,0,1,3,4,8,0,1,6,539,0,0,1979,1979,2007
1236,0,0,2,0,4,4,360,0,1,6,0,1,4,710,1,2,2,5,0,4,3,6,6,1,1,1,2,447,1,5,3,5,1,1957.0,1236,0,1,4,2,216,1,2,3,0,10011,4,72.0,0,0,20,3,64.0,1,0,5,12,0,6,5,2,0,1,1,4,8,0,1,6,1070,0,0,1957,1996,2006
1040,0,0,3,0,4,4,369,0,3,6,0,0,4,671,1,2,2,0,252,4,3,3,14,0,1,1,6,286,1,5,2,5,1,1959.0,1040,0,1,4,2,1120,1,3,3,0,7560,4,70.0,3,0,20,3,0.0,3,0,7,12,0,5,5,2,0,1,1,4,8,0,1,6,1040,0,140,1959,1959,2006
1704,0,0,3,0,4,4,1218,0,2,6,1,0,0,486,1,2,2,5,0,4,2,12,13,1,2,2,6,772,3,5,2,5,1,2008.0,1704,0,1,0,2,28,1,2,3,0,11478,4,98.0,3,0,20,3,200.0,4,0,5,16,50,5,8,2,0,1,1,4,8,0,1,7,1704,0,0,2007,2008,2010
1523,0,0,3,0,4,4,644,0,0,6,0,1,2,549,1,2,2,5,0,4,3,9,10,1,1,2,6,478,2,5,0,5,1,1976.0,1523,0,1,4,2,1056,1,3,3,0,11361,4,104.0,3,0,20,3,160.0,1,0,5,14,0,5,6,2,0,1,1,0,0,189,1,7,1193,0,0,1976,1976,2008
1489,0,0,3,0,1,4,0,0,6,6,0,0,2,1489,1,2,2,5,0,4,2,12,13,1,2,2,6,776,2,5,2,5,1,2006.0,1489,0,1,0,2,825,1,2,3,0,11216,4,81.0,3,0,20,1,0.0,3,0,6,21,140,5,8,2,0,1,1,5,6,0,1,7,1489,0,0,2006,2006,2006
1569,0,0,1,4,4,4,988,0,0,6,0,1,2,398,1,2,2,5,0,4,2,12,13,1,2,2,6,660,3,5,2,5,1,2007.0,1569,0,1,0,2,1416,1,2,3,0,3635,4,51.0,3,0,120,3,130.0,1,0,5,0,20,5,7,2,0,1,3,4,8,0,1,7,1386,0,143,2007,2007,2009
1212,0,0,3,0,4,4,0,0,6,6,0,0,2,1212,1,2,2,5,0,4,2,12,13,0,2,2,6,573,2,5,2,5,1,2001.0,1212,0,1,0,2,1199,1,2,3,0,9100,4,70.0,3,0,20,3,0.0,3,0,6,5,0,5,7,2,0,1,1,4,8,0,1,6,1212,0,356,2001,2001,2009
1573,0,0,3,0,4,4,788,0,2,6,1,0,2,785,1,2,2,5,0,4,2,12,13,0,2,2,6,544,2,5,2,5,1,2002.0,1573,0,1,0,2,1281,1,2,3,0,9808,4,67.0,0,0,20,3,110.0,1,0,3,5,72,5,7,2,0,1,1,4,8,0,1,6,1573,0,0,2002,2002,2009
1012,778,0,4,0,4,4,247,0,5,6,1,0,4,485,1,2,2,5,0,4,3,12,13,1,1,1,3,484,2,5,2,5,1,1972.0,1790,2,1,2,5,625,1,3,3,0,10400,4,80.0,3,0,60,3,288.0,3,0,11,14,0,5,6,2,0,1,1,4,8,147,1,8,732,0,148,1972,1972,2006
1072,504,0,3,0,4,1,1309,0,2,6,2,0,4,15,1,2,2,5,0,4,3,13,14,1,1,1,6,528,2,5,2,5,1,1923.0,1576,1,1,0,5,808,1,2,3,0,21384,4,144.0,3,0,70,3,0.0,3,0,5,3,312,6,5,2,0,1,1,4,8,0,1,6,1324,0,0,1923,2004,2009
864,864,0,3,0,4,4,503,0,5,6,0,0,2,361,1,2,2,5,0,4,2,12,13,0,2,2,6,673,2,5,2,5,1,2003.0,1728,1,1,0,5,257,1,2,3,0,8791,4,64.0,0,0,60,1,0.0,3,0,5,21,56,5,6,2,0,1,1,4,8,0,1,7,864,0,216,2003,2003,2008
1600,0,0,3,0,4,4,0,0,6,6,0,0,2,1566,1,2,2,5,0,4,2,12,13,1,2,2,6,890,3,5,2,5,1,2007.0,1600,0,1,0,2,26,1,2,3,0,14230,0,110.0,3,0,20,3,640.0,4,0,7,16,56,5,8,2,0,1,1,4,8,0,1,7,1566,0,0,2007,2007,2009
1922,0,0,3,0,4,1,1249,0,2,6,1,0,0,673,1,2,2,5,0,4,2,12,13,1,2,2,6,676,3,5,0,5,1,2005.0,1922,0,1,0,2,337,1,2,1,0,14157,0,86.0,0,0,20,3,200.0,4,0,7,22,51,5,9,2,0,1,3,4,8,0,1,8,1922,0,178,2005,2006,2007
846,846,0,3,0,4,0,0,0,6,6,0,0,0,846,1,2,2,5,0,4,3,12,13,0,2,2,6,650,2,5,2,5,1,2009.0,1692,1,1,2,5,573,1,2,1,0,13159,0,83.0,0,0,60,3,0.0,3,0,7,23,114,5,7,2,0,1,1,5,6,0,1,6,846,0,208,2009,2009,2009
